startIp,endIp,continent,countryCode,country,state,city,zip,timezone,isDst,latitude,longitude,accuracy,sources
::ffff:102:d400,::ffff:102:d4ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:d500,::ffff:102:d5ff,AS,TH,Thailand,Nonthaburi,Bang Yai,11140,Asia/Jakarta,0,13.84341,100.36251,1.2,tp1
::ffff:102:d600,::ffff:102:d7ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:d800,::ffff:102:d8ff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:102:d900,::ffff:102:d9ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:da00,::ffff:102:daff,AS,TH,Thailand,Samut Prakan,Phra Pradaeng,10130,Asia/Jakarta,0,13.65831,100.53348,1.2,tp1
::ffff:102:db00,::ffff:102:dbff,AS,TH,Thailand,Nonthaburi,Sai Noi,11150,Asia/Jakarta,0,13.97915,100.31209,1.2,tp1
::ffff:102:dc00,::ffff:102:dcff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:dd00,::ffff:102:ddff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:102:de00,::ffff:102:dfff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:e000,::ffff:102:e0ff,AS,TH,Thailand,Roi Et,Pathum Rat,45190,Asia/Jakarta,0,15.6345,103.34325,1.2,tp1
::ffff:102:e100,::ffff:102:e1ff,AS,TH,Thailand,Amnat Charoen,Hua Taphan,37210,Asia/Jakarta,0,15.69714,104.49139,1.2,tp1
::ffff:102:e200,::ffff:102:e2ff,AS,TH,Thailand,Buri Ram,Nong Hong,31240,Asia/Jakarta,0,14.84782,102.68401,1.2,tp1
::ffff:102:e300,::ffff:102:e3ff,AS,TH,Thailand,Amnat Charoen,Hua Taphan,37210,Asia/Jakarta,0,15.69714,104.49139,1.2,tp1
::ffff:102:e400,::ffff:102:e4ff,AS,TH,Thailand,Maha Sarakham,Kosum Phisai,44140,Asia/Jakarta,0,16.24858,103.06739,1.2,tp1
::ffff:102:e500,::ffff:102:e5ff,AS,TH,Thailand,Chaiyaphum,Kaeng Khro,36150,Asia/Jakarta,0,16.10864,102.25808,1.2,tp1
::ffff:102:e600,::ffff:102:e6ff,AS,TH,Thailand,Nakhon Ratchasima,Phimai,30110,Asia/Jakarta,0,15.22324,102.49472,1.2,tp1
::ffff:102:e700,::ffff:102:e7ff,AS,TH,Thailand,Yasothon,Kut Chum,35170,Asia/Jakarta,0,16.03289,104.33936,1.2,tp1
::ffff:102:e800,::ffff:102:e8ff,AS,TH,Thailand,Nakhon Si Thammarat,Lan Saka,80230,Asia/Jakarta,0,8.37097,99.80564,1.2,tp1
::ffff:102:e900,::ffff:102:e9ff,AS,TH,Thailand,Surat Thani,Ko Samui,84140,Asia/Jakarta,0,9.53567,99.93567,1.2,tp1
::ffff:102:ea00,::ffff:102:eaff,AS,TH,Thailand,Chumphon,Tha Sae,86140,Asia/Jakarta,0,10.66461,99.17281,1.2,tp1
::ffff:102:eb00,::ffff:102:ebff,AS,TH,Thailand,Nakhon Si Thammarat,Chian Yai,80190,Asia/Jakarta,0,8.16936,100.1447,1.2,tp1
::ffff:102:ec00,::ffff:102:edff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:ee00,::ffff:102:eeff,AS,TH,Thailand,Nakhon Si Thammarat,Pak Phanang,80140,Asia/Jakarta,0,8.35109,100.20195,1.2,tp1
::ffff:102:ef00,::ffff:102:efff,AS,TH,Thailand,Lampang,Mueang Pan,52240,Asia/Jakarta,0,18.76803,99.5025,1.2,tp1
::ffff:102:f000,::ffff:102:f0ff,AS,TH,Thailand,Kamphaeng Phet,Kamphaeng Phet,62110,Asia/Jakarta,0,16.48365,99.52164,1.2,tp1
::ffff:102:f100,::ffff:102:f1ff,AS,TH,Thailand,Phitsanulok,Nakhon Thai,65120,Asia/Jakarta,0,17.10056,100.83739,1.2,tp1
::ffff:102:f200,::ffff:102:f2ff,AS,TH,Thailand,Uttaradit,Uttaradit,53140,Asia/Jakarta,0,17.62557,100.09421,1.2,tp1
::ffff:102:f300,::ffff:102:f3ff,AS,TH,Thailand,Kamphaeng Phet,Khlong Khlung,62120,Asia/Jakarta,0,16.21633,99.71906,1.2,tp1
::ffff:102:f400,::ffff:102:f4ff,AS,TH,Thailand,Tak,Mae Sot,63110,Asia/Jakarta,0,16.71667,98.56667,1.2,tp1
::ffff:102:f500,::ffff:102:f5ff,AS,TH,Thailand,Sukhothai,Sawankhalok,64110,Asia/Jakarta,0,17.31597,99.83186,1.2,tp1
::ffff:102:f600,::ffff:102:f6ff,AS,TH,Thailand,Sukhothai,Sukhothai,64140,Asia/Jakarta,0,17.00778,99.823,1.2,tp1
::ffff:102:f700,::ffff:102:f7ff,AS,TH,Thailand,Uttaradit,Uttaradit,53140,Asia/Jakarta,0,17.62557,100.09421,1.2,tp1
::ffff:102:f800,::ffff:102:f8ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:102:f900,::ffff:102:f9ff,AS,TH,Thailand,Chon Buri,Ban Talat Bueng,20170,Asia/Jakarta,0,13.07147,101.00314,1.2,tp1
::ffff:102:fa00,::ffff:102:ffff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:103:0,::ffff:103:ffff,AS,CN,China,Guangdong,Guangzhou,510000,Asia/Shanghai,0,23.12736,113.26457,1.2,tp1
::ffff:104:0,::ffff:104:ff,OC,AU,Australia,Queensland,Brisbane,4000,Australia/Brisbane,0,-27.46754,153.02809,1.2,tp1
::ffff:104:100,::ffff:104:3ff,AS,CN,China,Fujian,Fuzhou,350000,Asia/Shanghai,0,26.06139,119.30611,1.2,tp1
::ffff:104:400,::ffff:104:4ff,AS,CN,China,Beijing,Beijing,100000,Asia/Shanghai,0,39.9075,116.3971,1.2,tp1
::ffff:104:500,::ffff:104:7ff,AS,CN,China,Fujian,Fuzhou,350000,Asia/Shanghai,0,26.06139,119.30611,1.2,tp1
::ffff:104:800,::ffff:104:7fff,AS,CN,China,Guangdong,Guangzhou,510000,Asia/Shanghai,0,23.12736,113.26457,1.2,tp1
::ffff:104:8000,::ffff:104:80ff,AS,TH,Thailand,Udon Thani,Kut Chap,,Asia/Jakarta,0,17.4257,102.56692,1.2,tp1
::ffff:104:8100,::ffff:104:81ff,AS,TH,Thailand,Loei,Loei,42000,Asia/Jakarta,0,17.49052,101.72749,1.2,tp1
::ffff:104:8200,::ffff:104:82ff,AS,TH,Thailand,Sakon Nakhon,Charoen Sin,47110,Asia/Jakarta,0,17.57925,103.54033,1.2,tp1
::ffff:104:8300,::ffff:104:83ff,AS,TH,Thailand,Udon Thani,Kut Chap,,Asia/Jakarta,0,17.4257,102.56692,1.2,tp1
::ffff:104:8400,::ffff:104:84ff,AS,TH,Thailand,Maha Sarakham,Si Somdet,44190,Asia/Jakarta,0,15.99797,103.48789,1.2,tp1
::ffff:104:8500,::ffff:104:85ff,AS,TH,Thailand,Udon Thani,Phibun Rak,,Asia/Jakarta,0,17.55312,103.05794,1.2,tp1
::ffff:104:8600,::ffff:104:86ff,AS,TH,Thailand,Khon Kaen,Phon,40120,Asia/Jakarta,0,15.816,102.59981,1.2,tp1
::ffff:104:8700,::ffff:104:87ff,AS,TH,Thailand,Khon Kaen,Khon Kaen,40270,Asia/Jakarta,0,16.44671,102.833,1.2,tp1
::ffff:104:8800,::ffff:104:88ff,AS,TH,Thailand,Sakon Nakhon,Warichaphum,47150,Asia/Jakarta,0,17.29409,103.63816,1.2,tp1
::ffff:104:8900,::ffff:104:89ff,AS,TH,Thailand,Nakhon Phanom,Ban Phaeng,48140,Asia/Jakarta,0,17.96507,104.21534,1.2,tp1
::ffff:104:8a00,::ffff:104:8aff,AS,TH,Thailand,Sakon Nakhon,Kham Ta Kla,47250,Asia/Jakarta,0,17.85231,103.75657,1.2,tp1
::ffff:104:8b00,::ffff:104:8bff,AS,TH,Thailand,Nakhon Phanom,Akat Amnuai,48180,Asia/Jakarta,0,17.59639,103.9816,1.2,tp1
::ffff:104:8c00,::ffff:104:90ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:9100,::ffff:104:91ff,AS,TH,Thailand,Nong Bua Lam Phu,Ban Bang Kadi,39270,Asia/Jakarta,0,13.99904,100.54962,1.2,tp1
::ffff:104:9200,::ffff:104:92ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:9300,::ffff:104:93ff,AS,TH,Thailand,Samut Prakan,Phra Pradaeng,10130,Asia/Jakarta,0,13.65831,100.53348,1.2,tp1
::ffff:104:9400,::ffff:104:94ff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:104:9500,::ffff:104:95ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:9600,::ffff:104:96ff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:104:9700,::ffff:104:97ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:9800,::ffff:104:98ff,AS,TH,Thailand,Nong Khai,Nong Khai,43110,Asia/Jakarta,0,17.87847,102.742,1.2,tp1
::ffff:104:9900,::ffff:104:99ff,AS,TH,Thailand,Sakon Nakhon,Sakon Nakhon,47260,Asia/Jakarta,0,17.16116,104.14725,1.2,tp1
::ffff:104:9a00,::ffff:104:9aff,AS,TH,Thailand,Nakhon Ratchasima,Ban Mai Chaiyaphot,30180,Asia/Jakarta,0,15.57361,102.83331,1.2,tp1
::ffff:104:9b00,::ffff:104:9bff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:9c00,::ffff:104:9cff,AS,TH,Thailand,Pattani,Mayo,94000,Asia/Jakarta,0,6.71864,101.40983,1.2,tp1
::ffff:104:9d00,::ffff:104:9dff,AS,TH,Thailand,Trat,Ko Kut,23110,Asia/Jakarta,0,11.65856,102.54197,1.2,tp1
::ffff:104:9e00,::ffff:104:9eff,AS,TH,Thailand,Phayao,Phayao,56000,Asia/Jakarta,0,19.19203,99.87883,1.2,tp1
::ffff:104:9f00,::ffff:104:9fff,AS,TH,Thailand,Songkhla,Hat Yai,90110,Asia/Jakarta,0,7.00836,100.47668,1.2,tp1
::ffff:104:a000,::ffff:104:a0ff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:104:a100,::ffff:104:a4ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:a500,::ffff:104:a5ff,AS,TH,Thailand,Nonthaburi,Sai Noi,11150,Asia/Jakarta,0,13.97915,100.31209,1.2,tp1
::ffff:104:a600,::ffff:104:a6ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:a700,::ffff:104:a7ff,AS,TH,Thailand,Samut Prakan,Bang Bo District,10560,Asia/Jakarta,0,13.58333,100.81667,1.2,tp1
::ffff:104:a800,::ffff:104:a8ff,AS,TH,Thailand,Nong Bua Lam Phu,Ban Bang Kadi,39270,Asia/Jakarta,0,13.99904,100.54962,1.2,tp1
::ffff:104:a900,::ffff:104:a9ff,AS,TH,Thailand,Pathum Thani,Lat Lum Kaeo,12140,Asia/Jakarta,0,14.03728,100.40486,1.2,tp1
::ffff:104:aa00,::ffff:104:aaff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:104:ab00,::ffff:104:abff,AS,TH,Thailand,Samut Prakan,Phra Pradaeng,10130,Asia/Jakarta,0,13.65831,100.53348,1.2,tp1
::ffff:104:ac00,::ffff:104:adff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:ae00,::ffff:104:aeff,AS,TH,Thailand,Pathum Thani,Lat Lum Kaeo,12140,Asia/Jakarta,0,14.03728,100.40486,1.2,tp1
::ffff:104:af00,::ffff:104:afff,AS,TH,Thailand,Samut Prakan,Phra Pradaeng,10130,Asia/Jakarta,0,13.65831,100.53348,1.2,tp1
::ffff:104:b000,::ffff:104:b0ff,AS,TH,Thailand,Sakon Nakhon,Sakon Nakhon,47260,Asia/Jakarta,0,17.16116,104.14725,1.2,tp1
::ffff:104:b100,::ffff:104:b1ff,AS,TH,Thailand,Roi Et,Changhan,45000,Asia/Jakarta,0,16.13872,103.60388,1.2,tp1
::ffff:104:b200,::ffff:104:b2ff,AS,TH,Thailand,Sakon Nakhon,Sakon Nakhon,47260,Asia/Jakarta,0,17.16116,104.14725,1.2,tp1
::ffff:104:b300,::ffff:104:b3ff,AS,TH,Thailand,Roi Et,Roi Et,45000,Asia/Jakarta,0,16.0567,103.65309,1.2,tp1
::ffff:104:b400,::ffff:104:b4ff,AS,TH,Thailand,Nong Khai,Nong Khai,43110,Asia/Jakarta,0,17.87847,102.742,1.2,tp1
::ffff:104:b500,::ffff:104:b5ff,AS,TH,Thailand,Khon Kaen,Chum Phae,40130,Asia/Jakarta,0,16.5443,102.09924,1.2,tp1
::ffff:104:b600,::ffff:104:b7ff,AS,TH,Thailand,Sakon Nakhon,Sakon Nakhon,47260,Asia/Jakarta,0,17.16116,104.14725,1.2,tp1
::ffff:104:b800,::ffff:104:b8ff,AS,TH,Thailand,Khon Kaen,Chum Phae,40130,Asia/Jakarta,0,16.5443,102.09924,1.2,tp1
::ffff:104:b900,::ffff:104:baff,AS,TH,Thailand,Nong Khai,Nong Khai,43110,Asia/Jakarta,0,17.87847,102.742,1.2,tp1
::ffff:104:bb00,::ffff:104:bbff,AS,TH,Thailand,Roi Et,Waeng,45110,Asia/Jakarta,0,16.30006,103.97786,1.2,tp1
::ffff:104:bc00,::ffff:104:bcff,AS,TH,Thailand,Khon Kaen,Nam Phong,40140,Asia/Jakarta,0,16.70228,102.8557,1.2,tp1
::ffff:104:bd00,::ffff:104:bdff,AS,TH,Thailand,Khon Kaen,Khon Kaen,40270,Asia/Jakarta,0,16.44671,102.833,1.2,tp1
::ffff:104:be00,::ffff:104:bfff,AS,TH,Thailand,Sakon Nakhon,Sakon Nakhon,47260,Asia/Jakarta,0,17.16116,104.14725,1.2,tp1
::ffff:104:c000,::ffff:104:c0ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:c100,::ffff:104:c1ff,AS,TH,Thailand,Bangkok,Mueang Nonthaburi,10250,Asia/Jakarta,0,13.86075,100.51477,1.2,tp1
::ffff:104:c200,::ffff:104:c3ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:c400,::ffff:104:c4ff,AS,TH,Thailand,Nakhon Ratchasima,Pak Thong Chai,30150,Asia/Jakarta,0,14.7226,102.02512,1.2,tp1
::ffff:104:c500,::ffff:104:c5ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:c600,::ffff:104:c6ff,AS,TH,Thailand,Phuket,Phuket,83120,Asia/Jakarta,0,7.89048,98.39811,1.2,tp1
::ffff:104:c700,::ffff:104:c7ff,AS,TH,Thailand,Amnat Charoen,Hua Taphan,37210,Asia/Jakarta,0,15.69714,104.49139,1.2,tp1
::ffff:104:c800,::ffff:104:c8ff,AS,TH,Thailand,Rayong,Rayong,21000,Asia/Jakarta,0,12.68081,101.25769,1.2,tp1
::ffff:104:c900,::ffff:104:c9ff,AS,TH,Thailand,Buri Ram,Sa Kaeo,31000,Asia/Jakarta,0,13.81411,102.07222,1.2,tp1
::ffff:104:ca00,::ffff:104:caff,AS,TH,Thailand,Chachoengsao,Chachoengsao,24140,Asia/Jakarta,0,13.6882,101.07156,1.2,tp1
::ffff:104:cb00,::ffff:104:cbff,AS,TH,Thailand,Rayong,Rayong,21000,Asia/Jakarta,0,12.68081,101.25769,1.2,tp1
::ffff:104:cc00,::ffff:104:cdff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:ce00,::ffff:104:ceff,AS,TH,Thailand,Udon Thani,Phibun Rak,,Asia/Jakarta,0,17.55312,103.05794,1.2,tp1
::ffff:104:cf00,::ffff:104:cfff,AS,TH,Thailand,Satun,La-ngu,91110,Asia/Jakarta,0,6.88492,99.78836,1.2,tp1
::ffff:104:d000,::ffff:104:d0ff,AS,TH,Thailand,Bangkok,Din Daeng,10800,Asia/Jakarta,0,13.79037,100.57013,1.2,tp1
::ffff:104:d100,::ffff:104:d8ff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:d900,::ffff:104:d9ff,AS,TH,Thailand,Trang,Trang,92140,Asia/Jakarta,0,7.55633,99.61141,1.2,tp1
::ffff:104:da00,::ffff:104:dbff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:dc00,::ffff:104:dcff,AS,TH,Thailand,Nakhon Pathom,Nakhon Pathom,73000,Asia/Jakarta,0,13.8196,100.04427,1.2,tp1
::ffff:104:dd00,::ffff:104:ddff,AS,TH,Thailand,Kanchanaburi,Kanchanaburi,71170,Asia/Jakarta,0,14.00412,99.54832,1.2,tp1
::ffff:104:de00,::ffff:104:dfff,AS,TH,Thailand,Bangkok,Sathorn,10200,Asia/Jakarta,0,13.74998,100.51682,1.2,tp1
::ffff:104:e000,::ffff:104:e0ff,AS,TH,Thailand,Loei,Loei,42000,Asia/Jakarta,0,17.49052,101.72749,1.2,tp1
::ffff:104:e100,::ffff:104:e2ff,AS,TH,Thailand,Mukdahan,Mukdahan,49000,Asia/Jakarta,0,16.54531,104.72351,1.2,tp1
::ffff:104:e300,::ffff:104:e3ff,AS,TH,Thailand,Loei,Phu Ruea,42160,Asia/Jakarta,0,17.4538,101.36231,1.2,tp1
::ffff:104:e400,::ffff:104:e4ff,AS,TH,Thailand,Khon Kaen,Khon Kaen,40270,Asia/Jakarta,0,16.44671,102.833,1.2,tp1
::ffff:104:e500,::ffff:104:ebff,AS,TH,Thailand,Mukdahan,Mukdahan,49000,Asia/Jakarta,0,16.54531,104.72351,1.2,tp1
::ffff:104:ec00,::ffff:104:ecff,AS,TH,Thailand,Khon Kaen,Non Sa-at,40280,Asia/Jakarta,0,16.97914,102.8937,1.2,tp1
::ffff:104:ed00,::ffff:104:efff,AS,TH,Thailand,Loei,Phu Ruea,42160,Asia/Jakarta,0,17.4538,101.36231,1.2,tp1
::ffff:104:f000,::ffff:104:f0ff,AS,TH,Thailand,Phang Nga,Kapong,82000,Asia/Jakarta,0,8.69697,98.40914,1.2,tp1
::ffff:104:f100,::ffff:104:f1ff,AS,TH,Thailand,Nakhon Si Thammarat,Nakhon Si Thammarat,80230,Asia/Jakarta,0,8.43333,99.96667,1.2,tp1
::ffff:104:f200,::ffff:104:f2ff,AS,TH,Thailand,Chumphon,Sawi,86130,Asia/Jakarta,0,10.23683,99.10958,1.2,tp1
::ffff:104:f300,::ffff:104:f3ff,AS,TH,Thailand,Nakhon Si Thammarat,Bang Khan,80320,Asia/Jakarta,0,8.02689,99.47372,1.2,tp1
::ffff:104:f400,::ffff:104:f4ff,AS,TH,Thailand,Chumphon,Pathio,86160,Asia/Jakarta,0,10.70908,99.3182,1.2,tp1
::ffff:104:f500,::ffff:104:f5ff,AS,TH,Thailand,Chumphon,Lang Suan,86110,Asia/Jakarta,0,9.94561,99.07847,1.2,tp1
::ffff:104:f600,::ffff:104:f6ff,AS,TH,Thailand,Chumphon,Chumphon,86140,Asia/Jakarta,0,10.5615,99.15539,1.2,tp1
::ffff:104:f700,::ffff:104:f7ff,AS,TH,Thailand,Nakhon Si Thammarat,Nakhon Si Thammarat,80230,Asia/Jakarta,0,8.43333,99.96667,1.2,tp1
::ffff:104:f800,::ffff:104:f8ff,AS,TH,Thailand,Amnat Charoen,Hua Taphan,37210,Asia/Jakarta,0,15.69714,104.49139,1.2,tp1
::ffff:104:f900,::ffff:104:f9ff,AS,TH,Thailand,Nakhon Ratchasima,Non Sung,30160,Asia/Jakarta,0,15.18014,102.25694,1.2,tp1
::ffff:104:fa00,::ffff:104:faff,AS,TH,Thailand,Chanthaburi,Tha Mai,22120,Asia/Jakarta,0,12.62137,102.0048,1.2,tp1
::ffff:104:fb00,::ffff:104:fbff,AS,TH,Thailand,Trat,Laem Ngop,23120,Asia/Jakarta,0,12.1717,102.39489,1.2,tp1
::ffff:104:fc00,::ffff:104:fcff,AS,TH,Thailand,Narathiwat,Rueso,96150,Asia/Jakarta,0,6.39364,101.51847,1.2,tp1
::ffff:104:fd00,::ffff:104:fdff,AS,TH,Thailand,Pattani,Pattani,94170,Asia/Jakarta,0,6.86814,101.25009,1.2,tp1
::ffff:104:fe00,::ffff:104:feff,AS,TH,Thailand,Narathiwat,Rueso,96150,Asia/Jakarta,0,6.39364,101.51847,1.2,tp1
::ffff:104:ff00,::ffff:104:ffff,AS,TH,Thailand,Pattani,Khok Pho,94120,Asia/Jakarta,0,6.73064,101.0962,1.2,tp1
::ffff:105:0,::ffff:105:feff,AS,JP,Japan,Tokyo To,Tokyo,100-2211,Asia/Tokyo,0,35.6895,139.69232,1.2,tp1
::ffff:105:ff00,::ffff:105:ffff,AS,JP,Japan,Gifu Ken,Gifu,502-8792,Asia/Tokyo,0,35.41708,136.76702,1.2,tp1
::ffff:106:0,::ffff:106:2ff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:300,::ffff:106:3ff,AS,IN,India,Karnataka,Bengaluru,562130,Asia/Kolkata,0,12.97623,77.60329,1.2,tp1
::ffff:106:400,::ffff:106:4ff,AS,IN,India,Maharashtra,Mumbai,415213,Asia/Kolkata,0,19.07597,72.87738,1.2,tp1
::ffff:106:500,::ffff:106:6ff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:700,::ffff:106:7ff,AS,IN,India,Maharashtra,Mumbai,415213,Asia/Kolkata,0,19.07597,72.87738,1.2,tp1
::ffff:106:800,::ffff:106:8ff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:900,::ffff:106:9ff,AS,IN,India,Delhi,Delhi,110001,Asia/Kolkata,0,28.66678,77.21668,1.2,tp1
::ffff:106:a00,::ffff:106:aff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:b00,::ffff:106:cff,AS,IN,India,Delhi,Delhi,110001,Asia/Kolkata,0,28.66678,77.21668,1.2,tp1
::ffff:106:d00,::ffff:106:13ff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:1400,::ffff:106:14ff,AS,IN,India,Delhi,Delhi,110001,Asia/Kolkata,0,28.66678,77.21668,1.2,tp1
::ffff:106:1500,::ffff:106:17ff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:1800,::ffff:106:18ff,AS,IN,India,Delhi,Delhi,110001,Asia/Kolkata,0,28.66678,77.21668,1.2,tp1
::ffff:106:1900,::ffff:106:19ff,AS,IN,India,Tamil Nadu,Chennai,600118,Asia/Kolkata,0,13.0879,80.27848,1.2,tp1
::ffff:106:1a00,::ffff:106:1aff,AS,IN,India,Maharashtra,Mumbai,415213,Asia/Kolkata,0,19.07597,72.87738,1.2,tp1
