startIp,endIp,ipVersion,serviceName,serviceUrl,exitNodeType,lastSeen,lastSeenStr,exitNodeRegion,hostname,countryCode,cityName,latitude,longitude
194.242.48.59,194.242.48.59,4,NordVPN,https://nordvpn.com,exit_node,1757880062562,2025-09-14T20:01:02.562Z,United States #11842,,US,Atlanta,33.7488889,-84.3880556
89.222.103.102,89.222.103.102,4,Surfshark,https://surfshark.com,vpn_server,1761315131678,2025-10-24T14:12:11.678Z,us-atl.prod.surfshark.com_udp,,,,,
185.99.252.211,185.99.252.211,4,NordVPN,https://nordvpn.com,vpn_server,1761315177504,2025-10-24T14:12:57.504Z,United Kingdom #1903,,,,,
92.118.60.219,92.118.60.219,4,NordVPN,https://nordvpn.com,exit_node,1760015179802,2025-10-09T13:06:19.802Z,United Kingdom #2161,,GB,London,51.514125,-0.093689
89.251.0.31,89.251.0.31,4,ExpressVPN,https://expressvpn.com,exit_node,1761238553236,2025-10-23T16:55:53.236Z,,,,,,
193.36.220.19,193.36.220.19,4,ExpressVPN,https://expressvpn.com,exit_node,1761164385279,2025-10-22T20:19:45.279Z,,,,,,
216.131.75.69,216.131.75.69,4,IPVanish,https://ipvanish.com,vpn_server,1761315157415,2025-10-24T14:12:37.415Z,ipvanish-US-Atlanta-atl-b41,,,,,
194.107.162.110,194.107.162.110,4,NordVPN,https://nordvpn.com,exit_node,1757203859130,2025-09-07T00:10:59.130Z,Australia #920,,AU,Brisbane,-27.47101,153.024292
185.255.128.171,185.255.128.171,4,NordVPN,https://nordvpn.com,vpn_server,1761315177504,2025-10-24T14:12:57.504Z,Switzerland #459,,,,,
45.134.142.205,45.134.142.205,4,MullvadVPN,https://mullvad.net,exit_node,1761308763717,2025-10-24T12:26:03.717Z,us-mia-wg-003,,us,Miami,25.77427,-80.19366
193.148.95.41,193.148.95.41,4,Hotspot Shield,https://www.hotspotshield.com,exit_node,1756724071107,2025-09-01T10:54:31.107Z,,,,,,
85.203.44.219,85.203.44.219,4,ExpressVPN,https://expressvpn.com,exit_node,1761103177799,2025-10-22T03:19:37.799Z,Sweden,,SE,,,
212.102.63.32,212.102.63.32,4,Windscribe,https://windscribe.com,vpn_server,1761315178129,2025-10-24T14:12:58.129Z,United Kingdom,,,,,
165.231.182.38,165.231.182.38,4,Private Internet Access,https://privateinternetaccess.com,exit_node,1760965688399,2025-10-20T13:08:08.399Z,,,,,,
108.171.105.2,108.171.105.2,4,IPVanish,https://ipvanish.com,vpn_server,1761315170832,2025-10-24T14:12:50.832Z,ipvanish-VE-Caracas---Virtual-ccs-c01,,,,,
217.217.116.61,217.217.116.61,4,NordVPN,https://nordvpn.com,vpn_server,1761315177504,2025-10-24T14:12:57.504Z,Singapore #619,,,,,
85.12.7.112,85.12.7.112,4,Privado,https://privado.com,vpn_server,1761230810595,2025-10-23T14:46:50.595Z,"Los Angeles, United States",mnl-005.vpn.privado.io,,,,
91.132.139.14,91.132.139.14,4,ProtonVPN,https://protonvpn.com,exit_node,1761083770099,2025-10-21T21:56:10.099Z,,,,,,
216.183.125.26,216.183.125.26,4,NordVPN,https://nordvpn.com,vpn_server,1761315177504,2025-10-24T14:12:57.504Z,United States #11538,,,,,
37.19.199.116,37.19.199.116,4,NordVPN,https://nordvpn.com,exit_node,1761105550415,2025-10-22T03:59:10.415Z,us8644.nordvpn.com,,US,,,
212.102.39.154,212.102.39.154,4,Private Internet Access,https://privateinternetaccess.com,vpn_server,1761315181994,2025-10-24T14:13:01.994Z,,,,,,
31.14.252.10,31.14.252.10,4,ProtonVPN,https://protonvpn.com,exit_node,1761328352296,2025-10-24T17:52:32.296Z,,,,,,
128.1.171.70,128.1.171.70,4,TunnelBear,https://tunnelbear.com,exit_node,1761328352186,2025-10-24T17:52:32.186Z,,,,,,
81.17.121.13,81.17.121.13,4,NordVPN,https://nordvpn.com,vpn_server,1761223013000,2025-10-23T12:36:53.000Z,,,,,,
193.36.225.228,193.36.225.228,4,ExpressVPN,https://expressvpn.com,exit_node,1761108225533,2025-10-22T04:43:45.533Z,USA - Los Angeles - 1,,US,Los Angeles,34.05223,-118.24368
45.94.211.33,45.94.211.33,4,NordVPN,https://nordvpn.com,exit_node,1759624408204,2025-10-05T00:33:28.204Z,Germany #970,,DE,Frankfurt,50.116667,8.683333
212.32.91.19,212.32.91.19,4,NordVPN,https://nordvpn.com,exit_node,1760985070415,2025-10-20T18:31:10.415Z,so1.nordvpn.com,,SO,,,
85.237.194.201,85.237.194.201,4,ExpressVPN,https://expressvpn.com,exit_node,1761010901491,2025-10-21T01:41:41.491Z,USA - Chicago,,US,Chicago,41.85003,-87.65005
196.196.53.3,196.196.53.3,4,Private Internet Access,https://privateinternetaccess.com,exit_node,1761164841646,2025-10-22T20:27:21.646Z,,,,,,
84.239.16.14,84.239.16.14,4,Private Internet Access,https://privateinternetaccess.com,vpn_server,1761230810595,2025-10-23T14:46:50.595Z,,us-indiana-pf.privacy.network,,,,
102.129.145.128,102.129.145.128,4,Private Internet Access,https://privateinternetaccess.com,vpn_server,1761315181994,2025-10-24T14:13:01.994Z,,,,,,
5.253.204.168,5.253.204.168,4,ProtonVPN,https://protonvpn.com,exit_node,1761236352418,2025-10-23T16:19:12.418Z,,,,,,
84.239.17.137,84.239.17.137,4,Private Internet Access,https://privateinternetaccess.com,vpn_server,1761230810595,2025-10-23T14:46:50.595Z,,us-michigan-pf.privacy.network,,,,
212.102.46.45,212.102.46.45,4,Surfshark,https://surfshark.com,vpn_server,1761230810596,2025-10-23T14:46:50.596Z,"Seattle, United States",us-sea.prod.surfshark.com,,,,
38.248.91.6,38.248.91.6,4,TunnelBear,https://tunnelbear.com,exit_node,1761328352037,2025-10-24T17:52:32.037Z,,,,,,
193.187.88.219,193.187.88.219,4,PrivateVPN,https://privatevpn.com,vpn_server,1761315119507,2025-10-24T14:11:59.507Z,SE Kista,,,,,
91.124.17.114,91.124.17.114,4,Private Internet Access,https://privateinternetaccess.com,exit_node,1757949812237,2025-09-15T15:23:32.237Z,us_washington_dc,,US,,,
130.195.245.17,130.195.245.17,4,ProtonVPN,https://protonvpn.com,exit_node,1760913571794,2025-10-19T22:39:31.794Z,si,,SI,,,
45.154.154.45,45.154.154.45,4,Private Internet Access,https://privateinternetaccess.com,vpn_server,1761315181994,2025-10-24T14:13:01.994Z,,,,,,
147.93.215.87,147.93.215.87,4,NordVPN,https://nordvpn.com,exit_node,1760108688069,2025-10-10T15:04:48.069Z,Albania #66,,AL,Tirana,41.3275,19.8188889
212.102.50.101,212.102.50.101,4,NordVPN,https://nordvpn.com,vpn_server,1761315177504,2025-10-24T14:12:57.504Z,Japan #593,,,,,
212.32.82.25,212.32.82.25,4,NordVPN,https://nordvpn.com,exit_node,1760792698786,2025-10-18T13:04:58.786Z,iq2.nordvpn.com,,IQ,,,
185.255.126.17,185.255.126.17,4,ExpressVPN,https://expressvpn.com,exit_node,1761170793350,2025-10-22T22:06:33.350Z,,,,,,
129.227.97.99,129.227.97.99,4,Windscribe,https://windscribe.com,vpn_server,1761315178129,2025-10-24T14:12:58.129Z,Philippines,,,,,
93.114.61.163,93.114.61.163,4,NordVPN,https://nordvpn.com,exit_node,1758200472081,2025-09-18T13:01:12.081Z,Canada #1781,,CA,Toronto,43.666667,-79.416667
194.68.44.172,194.68.44.172,4,BulletVPN,https://bulletvpn.com,vpn_server,1761315119402,2025-10-24T14:11:59.402Z,bulletVPN-RO-Bucharest_1-buc01-udp,,,,,
216.238.121.97,216.238.121.97,4,TunnelBear,https://tunnelbear.com,exit_node,1761328352225,2025-10-24T17:52:32.225Z,,,,,,
94.156.148.166,94.156.148.166,4,NordVPN,https://nordvpn.com,exit_node,1759227110683,2025-09-30T10:11:50.683Z,Canada #1803,,CA,Montreal,45.5,-73.583333
194.34.233.147,194.34.233.147,4,NordVPN,https://nordvpn.com,exit_node,1760282416836,2025-10-12T15:20:16.836Z,Italy #224,,IT,Milan,45.466667,9.2
45.32.21.244,45.32.21.244,4,TunnelBear,https://tunnelbear.com,exit_node,1761328352002,2025-10-24T17:52:32.002Z,,,,,,
185.217.2.235,185.217.2.235,4,Hotspot Shield,https://www.hotspotshield.com,exit_node,1756926390344,2025-09-03T19:06:30.344Z,,,,,,
85.190.232.114,85.190.232.114,4,NordVPN,https://nordvpn.com,vpn_server,1761315177504,2025-10-24T14:12:57.504Z,Italy #257,,,,,
216.238.107.185,216.238.107.185,4,TunnelBear,https://tunnelbear.com,exit_node,1761328352024,2025-10-24T17:52:32.024Z,,,,,,
2a00:1678:2470:38:ee0b:bb17:f31e:89b9,2a00:1678:2470:38:ee0b:bb17:f31e:89b9,6,AirVPN,https://airvpn.org,vpn_server,1761315178622,2025-10-24T14:12:58.622Z,"Alblasserdam, Netherlands",,,,,
45.67.99.6,45.67.99.6,4,ExpressVPN,https://expressvpn.com,exit_node,1761289131302,2025-10-24T06:58:51.302Z,,,,,,
2.56.252.95,2.56.252.95,4,NordVPN,https://nordvpn.com,exit_node,1758549641871,2025-09-22T14:00:41.871Z,Japan #514,,JP,Tokyo,35.685,139.751389
84.239.43.53,84.239.43.53,4,Private Internet Access,https://privateinternetaccess.com,vpn_server,1761230810595,2025-10-23T14:46:50.595Z,,us-baltimore.privacy.network,,,,
156.59.42.154,156.59.42.154,4,IPVanish,https://ipvanish.com,vpn_server,1761315144791,2025-10-24T14:12:24.791Z,ipvanish-KR-Seoul-sel-c11,,,,,
199.247.13.171,199.247.13.171,4,TunnelBear,https://tunnelbear.com,exit_node,1761328352047,2025-10-24T17:52:32.047Z,,,,,,
